Employee ID,Name,Department,City,Employment Date,Salary,Gender,Age,Performance Score,Projects Completed,Overtime Hours
b3c01b3d-d238-4d8f-baf4-38ebc9b6ec5a,Arnav Viswanathan,Operations,Bangalore,2021-03-02,108553.59,Female,22,3,10,28
a5608269-52d9-4a48-b721-b21080a72e35,Arnav Bhalla,Marketing,Delhi,2020-07-13,96225.35,Female,38,5,17,21
714fbb88-ea3c-4c8a-a02a-9216240f3230,Diya Shanker,Finance,Hyderabad,2017-03-19,35605.32,Male,34,10,3,44
c06da5eb-2fbd-4bd3-b11a-2ae0682d4661,Veer Bhatia,Operations,Delhi,2015-04-28,42427.42,Male,50,2,14,7
f298c0df-3712-4380-a6ee-8e9a62dabe13,Kavya Bhavsar,Customer Support,Kolkata,2016-08-14,48660.75,Male,36,7,5,46
9ce87a97-c299-4e4a-b723-3055cf663042,Mohanlal Gulati,Marketing,Bangalore,2020-02-25,59254.46,Male,45,4,9,30
0d331597-568d-42a4-ac2d-5831b0dadcdb,Tara Kaur,Sales,Hyderabad,2019-04-23,89600.41,Female,59,1,12,2
6d08751d-8951-4d12-a267-3603bfed2ba8,Kavya Goswami,IT,Pune,2022-09-25,77292.94,Male,56,1,2,8
fee63cc6-0ae5-4607-a8ae-fb53bf00b352,Khushi Ramakrishnan,IT,Hyderabad,2019-05-07,58237.73,Male,60,10,19,43
f453113f-d207-4fe3-9bb2-9d90c094bc5a,Vidur Sood,Sales,Pune,2023-07-30,45586.42,Female,34,8,3,35
1a6a29ad-2b94-4558-80ef-088029eff7c5,Rati Wason,HR,Hyderabad,2023-11-03,112091.17,Male,34,10,19,7
79c2d717-4b54-4dee-860c-0ae9542225d6,Oorja Krish,Marketing,Hyderabad,2019-08-15,60809.43,Female,40,3,12,19
bddb3fe0-600c-4ffb-b339-05604f4b424e,Inaaya  Shah,Sales,Pune,2017-04-11,61885.83,Male,50,6,10,1
2f372df3-70f9-4174-8908-5d3b66f511a7,Tara Zacharia,IT,Delhi,2014-11-30,99479.08,Female,33,2,15,25
79ff5dd8-87b7-4e07-8751-8b78e404a422,Prisha Verma,IT,Hyderabad,2017-09-08,94883.21,Female,26,4,20,39
0d7d6e3f-97cb-4636-9584-92e6c7b4c4bc,Miraan Krishna,Marketing,Mumbai,2022-09-01,87897.82,Male,33,3,1,14
33ede78c-b1bc-4342-8ae5-0ec3bcda9e93,Charvi Deol,Finance,Hyderabad,2019-03-03,92398.2,Male,33,8,2,28
8498fed0-9fbb-4986-9eca-4d17e4b64906,Azad Loyal,Sales,Hyderabad,2017-01-05,84906.89,Male,54,2,6,22
37ffbf8b-bac4-4fb0-807f-3cef05d15ea6,Fateh Sahota,Operations,Mumbai,2024-04-29,47303.78,Female,29,10,4,5
e716e001-15be-4198-b67b-9a1018eaf934,Heer Kaur,Customer Support,Bangalore,2015-07-08,52186.72,Female,46,6,18,20
35becafb-33b8-43d6-95e2-121366f9b7a6,Arhaan Sathe,Sales,Pune,2018-10-06,80227.8,Male,24,1,20,3
f1596f8e-7e23-4ab4-9f47-4be5b730e1a9,Charvi Verma,Finance,Chennai,2019-08-24,50238.03,Male,49,1,0,38
8b95e779-c1c9-4426-93a4-6face50287d4,Vedika Walia,Marketing,Mumbai,2018-12-20,117561.96,Female,39,6,4,41
11f7ac46-1684-4bc4-8e9d-cd259e4c94d6,Yakshit Kashyap,Marketing,Kolkata,2015-12-07,56785.31,Male,57,3,4,12
2cf4c24a-d195-4dee-9f32-d5673a7c420a,Alia Majumdar,IT,Bangalore,2021-12-27,56010.37,Male,38,9,14,37
a2f2cc13-e4a8-47e9-82aa-9acd36c8c4e4,Trisha Mand,Finance,Hyderabad,2017-11-16,48655.0,Male,30,2,17,33
cedf06cc-9c32-4c84-87a8-5ec6e91beb5a,Azad Jain,Marketing,Delhi,2014-09-01,93448.94,Female,32,3,9,14
8e337c8b-ac3d-4aa1-86ae-6f31bc9d967e,Ritvik Gera,HR,Mumbai,2023-08-24,58533.67,Female,59,8,12,50
33ae5e07-0267-4b5c-9a8f-fec32cf26f4c,Kiara Samra,Sales,Bangalore,2016-08-27,61392.29,Female,38,4,19,49
6816d55f-e6fa-432b-96c1-3569eba0daec,Eva Srivastava,IT,Bangalore,2019-04-14,114033.03,Male,22,6,18,17
dea155a5-a2a0-4068-be41-2b84d653e8ca,Darshit Acharya,Operations,Hyderabad,2017-02-04,101586.48,Male,43,9,14,12
dd3199fd-6369-4963-9c84-535e95db1c2e,Kanav Amble,Finance,Chennai,2020-06-13,54611.18,Male,51,6,6,1
be538fe8-2e01-4863-bc2c-ad04ce54bda1,Anahita Sunder,IT,Delhi,2015-12-01,40968.67,Female,31,8,6,5
edd6fb5e-1b2e-4303-b4ef-05bc854eb9b4,Prisha Bassi,Marketing,Delhi,2023-03-12,90896.0,Male,24,4,10,34
c51c5d0f-661d-4467-8599-95727e882139,Aaina Singh,Customer Support,Delhi,2022-06-21,64172.48,Male,31,1,9,28
98dc7e1a-4481-4e4a-afb7-c3b0ba414e51,Sumer Bajaj,Marketing,Pune,2023-11-06,118214.45,Female,42,7,18,43
f2f03d18-bf61-40dc-98cb-ead8edf43573,Rohan Mander,Operations,Kolkata,2017-05-03,103653.97,Male,60,6,9,42
f104a864-4fc6-41c7-b341-a41bd5fdfd10,Kiaan Singhal,Operations,Bangalore,2014-09-22,115914.8,Male,25,3,13,5
12c7df8d-5db4-400f-b231-b7c6bfe0ff7f,Ehsaan Dugar,Operations,Kolkata,2022-07-12,102415.43,Female,41,5,11,32
73dd4916-076f-4522-ac6e-c37661752e0c,Yuvaan Tella,Operations,Kolkata,2019-02-28,56140.74,Female,53,1,2,25
9cb93eb2-477c-4ee1-a983-6a36fc920332,Piya Sandhu,Operations,Bangalore,2021-06-20,55886.73,Female,58,8,18,12
b257203e-a467-428b-9816-0dedefe7e8e9,Samarth Sabharwal,HR,Pune,2016-04-16,94272.72,Female,57,8,0,31
6b7b92e9-db46-4f63-8b32-9873afa7b627,Jayan Rastogi,Sales,Delhi,2016-10-25,61172.72,Female,44,9,19,20
f911e3aa-3572-49b6-b257-a660ff3490a0,Adah Bassi,Finance,Bangalore,2017-08-21,69813.85,Female,26,5,16,38
f03c4498-1c9d-4e25-bec1-361586578d24,Manjari Zacharia,IT,Pune,2019-06-09,53079.96,Female,42,9,12,38
36600f61-a8ac-43bc-83a1-f049ffadacb0,Hiran Gade,Operations,Chennai,2020-07-06,73117.13,Female,55,8,4,32
eac4be0d-66e5-4ee6-abe4-a4231c0ec981,Inaaya  Sodhi,Sales,Pune,2021-09-14,48186.12,Male,36,4,9,3
f2f5a25d-f5d3-42df-be19-e60f86350620,Shray Sule,Marketing,Bangalore,2016-07-08,78472.01,Male,33,10,1,42
196c9cc9-a791-4393-bb35-cc7511ee254f,Prerak Jani,Sales,Hyderabad,2023-11-27,113972.15,Male,55,3,11,23
75ef648e-cd20-457b-a6aa-8a7a8e9311ee,Saira Choudhury,Operations,Pune,2017-07-02,92655.42,Male,26,9,17,25
9414e9fd-bf5a-48e8-a6b0-e6f1dc5084cb,Zain Dixit,Customer Support,Bangalore,2022-12-08,42354.57,Male,54,6,1,9
490d130c-8a12-4b59-b3f4-1d221034a0d5,Hansh Apte,IT,Pune,2023-10-17,85410.93,Male,32,6,0,45
edf5fd92-4610-49ba-ae51-09af410cbdbd,Faiyaz Mall,Operations,Mumbai,2015-02-26,82814.74,Male,48,8,17,27
2370c688-e3b5-422a-9a4a-e2df49c39afa,Taimur Bajaj,Sales,Chennai,2017-03-24,51821.22,Male,56,5,11,23
31ac143c-340b-4406-8e7d-65aa1aaa8f93,Armaan Dua,Marketing,Mumbai,2023-01-26,90285.06,Female,56,10,3,24
eea2a93e-62dc-4368-8be5-0c76a6dc9fd5,Himmat Anne,Sales,Delhi,2016-01-27,77793.73,Female,47,9,9,23
cf8a6d76-eca1-4d1a-a25e-cba114c37fb0,Nakul Chandra,Operations,Pune,2023-06-09,87415.01,Female,27,3,0,0
ee81f942-cbc0-42df-b985-b839dcd9b5fa,Dishani Rajagopal,Finance,Delhi,2022-12-07,34724.2,Female,44,2,7,18
6e3ba9d0-17bb-467f-9ae4-e9494a893c8f,Emir Kurian,Sales,Pune,2018-05-17,67197.12,Male,36,9,13,22
3c67b1ab-a751-42cf-95b3-a16195c5c379,Renee Gola,Finance,Hyderabad,2022-09-04,94562.23,Female,35,3,18,22
aba773f7-a140-41ee-aa4a-0b72fe64c4ad,Lakshit Korpal,Operations,Hyderabad,2017-10-09,39049.04,Male,43,8,12,19
8f79c23f-d23a-4e6d-a75d-93e41901e591,Indrans Sastry,Sales,Hyderabad,2023-07-29,99368.95,Female,43,5,20,28
93282483-73fa-4fd3-a93f-5dd313efb054,Faiyaz Sama,Marketing,Chennai,2015-04-15,30466.33,Female,45,5,10,35
2c44d172-9e43-4a26-acb2-f7658e529805,Chirag Agarwal,HR,Pune,2015-12-12,79531.73,Female,40,9,12,5
c2e4af25-d314-442b-b79e-73679680d825,Kaira Sarraf,HR,Pune,2016-04-19,113618.97,Female,35,6,12,13
6afee978-2e5d-4e3d-b00c-91c5055d2992,Ayesha Mallick,Finance,Kolkata,2016-03-12,66621.67,Male,55,8,12,46
01dfabf7-04b3-4c41-8c25-1addf76d7960,Nakul Bhasin,Operations,Bangalore,2014-07-08,114152.89,Male,52,1,13,28
d51268e8-89f3-42f4-b33f-96cfb1e4bc39,Sahil Bhandari,Finance,Mumbai,2023-06-29,109055.97,Male,57,9,17,47
41365336-7cf9-4826-8c43-a3de75ff4910,Anya Desai,Operations,Pune,2024-02-17,72970.37,Female,22,7,6,26
cf99215d-6ff7-4115-8f9c-8876e5464a2b,Dhanush Bora,Operations,Chennai,2018-07-11,47951.04,Male,29,3,5,28
7002bf86-1132-42af-a925-6394614ab143,Zeeshan Shenoy,HR,Mumbai,2016-08-07,116752.26,Male,44,1,15,18
68f03b18-474f-468e-9531-23a7f31f2a1a,Ritvik Kadakia,Marketing,Bangalore,2017-05-26,58905.09,Female,50,10,4,10
e2b0c8a4-1f53-4e87-a6ed-6aa9eeafb673,Mehul Dass,Marketing,Kolkata,2024-02-25,88130.81,Male,37,6,6,46
a2da7757-4b56-41ce-9836-d37cc1f54ae1,Aaina Khanna,Sales,Mumbai,2016-08-05,111714.33,Male,37,10,17,27
0f38c279-7d00-4b9f-a9e9-4ce38c3aefc7,Zeeshan Ram,Finance,Chennai,2015-03-18,38051.46,Male,24,4,12,46
8f7a8c8f-fec0-49da-8b9d-29cd5e737a29,Romil Goswami,Marketing,Bangalore,2019-01-14,81672.0,Female,42,6,11,26
503af420-7989-4f45-9977-1042bf357529,Sahil Khare,Customer Support,Hyderabad,2022-02-06,78163.7,Female,46,2,13,8
2c166f1f-7d87-4a1c-b5a9-d46d1a47f4ee,Renee Saha,IT,Hyderabad,2015-06-03,95080.59,Male,29,9,4,37
e97723f7-aa8a-45d4-8933-cc1e237d3c34,Elakshi Dugal,Sales,Hyderabad,2016-03-13,114300.24,Female,46,7,9,38
c04dd7b5-08cf-409d-a319-490b56e6506a,Madhav Chacko,Sales,Bangalore,2020-11-22,112190.68,Female,38,4,4,5
889e1506-5622-4661-a258-0333fb69108a,Pihu Basak,HR,Kolkata,2023-10-23,45755.83,Male,56,9,4,9
036350ff-6c11-4dcc-8821-46c4e87ef36f,Manjari Chandran,Finance,Chennai,2019-01-02,109402.05,Male,40,8,0,13
c7d6cacd-2ba3-4b49-b658-bf4d82f067db,Kanav Gala,Customer Support,Pune,2020-10-19,45820.98,Female,23,9,2,19
d728c359-ec38-437d-b0b5-e6907341d4e2,Hiran Chacko,Marketing,Hyderabad,2018-02-18,112767.13,Female,55,3,20,30
e107b644-e03e-4200-b783-4895c437c359,Damini Gara,Marketing,Bangalore,2019-07-10,119745.46,Male,45,10,0,33
c3dda293-40bb-4541-991b-4dee3ef66448,Parinaaz Hans,Operations,Mumbai,2021-08-24,65729.51,Male,54,5,4,21
75051da3-73bd-4e94-a8cd-68044a0797cf,Kaira Sachdeva,Sales,Hyderabad,2018-11-22,74584.55,Female,54,6,15,4
7559771d-4658-4060-a5b8-8f447e95057d,Faiyaz Malhotra,Finance,Delhi,2017-07-04,114294.79,Male,50,7,13,37
772d5338-9215-479a-ac30-51fbd1a8696d,Farhan Gulati,Finance,Chennai,2022-02-23,116591.82,Male,53,6,4,48
c84c3971-273c-4a87-9366-f02e8eb59ff8,Jayan Krishnamurthy,Finance,Mumbai,2017-07-20,113343.57,Male,24,2,2,24
8a91fa81-677a-4e1d-be31-e56f0f1f44c3,Elakshi Hegde,Operations,Kolkata,2017-01-16,108906.89,Male,40,2,4,5
2c94d94b-9f51-48bf-8b78-e12e6c8f89a7,Piya Agate,HR,Kolkata,2020-04-13,30834.05,Male,34,9,20,0
112e62f7-c6fd-49c7-b687-86b1e55b90b0,Kiara Dutt,Marketing,Bangalore,2022-08-07,81116.57,Male,42,2,13,26
c25014bf-6dc7-4247-af5b-dccfe2c0c335,Chirag Arora,Finance,Kolkata,2017-06-02,39657.06,Male,54,1,14,40
f6b2baec-4cdb-448f-b319-f308f0ece9cf,Prerak Dixit,Customer Support,Delhi,2016-05-12,118469.45,Male,27,3,19,17
866074a7-3d91-4abc-bd93-69f33f591700,Jayant Devi,Customer Support,Hyderabad,2022-04-22,55610.55,Female,28,3,13,26
6a20c379-aec8-4c4b-9a56-edbc8081bbae,Gatik Chadha,Operations,Mumbai,2021-10-15,119018.95,Female,32,1,19,11
924756cb-302c-48cf-b0db-9f26984d7444,Fateh Das,HR,Hyderabad,2016-07-02,78897.04,Male,56,4,5,35
4cabf171-baa4-4c36-b32a-244dd46a4d71,Vanya Chandran,Operations,Pune,2022-01-12,74452.12,Female,56,2,14,29
9d2e24c2-bfd3-49a6-932e-1606dd417378,Kashvi Kaul,IT,Chennai,2021-03-25,114470.45,Male,22,8,16,45
00778cb7-aa05-44e7-bc43-82a9c0d7ea9b,Kiara Sanghvi,Sales,Hyderabad,2015-08-18,106595.38,Male,26,4,13,36
cd5c39fa-138e-40ed-8461-5834b4941bea,Siya Salvi,Marketing,Bangalore,2016-03-23,72121.87,Male,35,2,17,48
ad2afa84-f9de-4ed3-85ac-14c4e90d4170,Jivin Virk,Operations,Hyderabad,2021-11-16,47353.03,Male,35,1,14,8
3b8f4d89-7749-494b-9bfc-b3edfdd2a48d,Divit Koshy,Operations,Chennai,2023-09-24,40138.21,Female,49,10,12,12
cfee1cec-b2df-41c8-931b-5e6bb8bb6c22,Zain Lal,Marketing,Mumbai,2020-06-25,44624.48,Male,28,7,11,11
1443fb6d-9422-4180-aa93-b3e5fab17f76,Mahika Chawla,Sales,Delhi,2021-08-28,71302.3,Male,35,8,7,24
6b1915fc-079f-41ae-aeea-ef1198ce62de,Aarna Loyal,IT,Mumbai,2020-10-01,53153.84,Female,56,9,5,18
22316870-acf3-4475-8304-9f6723f1e074,Miraan Kade,Customer Support,Mumbai,2015-04-06,46757.92,Male,49,10,13,35
b36ee078-b130-4557-9cf7-907e05b0af55,Trisha Kala,Customer Support,Bangalore,2021-10-05,96295.61,Male,26,10,19,31
751e8da0-ebff-4a2c-86e1-918133de58da,Inaaya  Bawa,HR,Chennai,2018-07-15,101169.09,Female,31,5,0,2
7cdd2830-e1d2-4385-9164-f4880e586d5c,Ela Kapadia,Operations,Mumbai,2022-01-14,81100.31,Male,23,1,18,19
c39278b3-6acf-4b9e-8738-f0ed24ce9462,Nakul Sankar,Sales,Mumbai,2019-04-20,98155.45,Male,51,6,15,37
45d5ee93-1923-48ca-a870-f59ba9d9314e,Baiju Sule,HR,Delhi,2015-06-10,45794.54,Female,43,4,7,19
e39ce3f0-7dca-41cb-900a-7709440b189b,Divyansh Vala,Customer Support,Kolkata,2019-05-30,107053.19,Female,24,10,16,31
681cc441-600e-4834-9abc-f06f793a6123,Raunak Kuruvilla,HR,Delhi,2021-12-17,110733.85,Female,27,2,8,35
0a39d6e4-6dd2-461b-8e91-136501e95f57,Manjari Seshadri,HR,Chennai,2017-10-01,104429.08,Male,26,1,13,47
85bed982-5ce3-412a-9bc6-449043ca6525,Vardaniya Ghose,IT,Chennai,2022-09-09,76375.26,Female,25,4,17,29
67ddfcb0-e0ac-487a-8e13-fbb205d30341,Ritvik Tandon,IT,Bangalore,2023-07-15,37806.4,Female,33,8,18,14
647fe583-1914-410d-808d-9bd50436f479,Lakshay Sule,HR,Hyderabad,2018-12-19,90233.03,Male,38,2,11,1
cc07fa51-579e-44ec-9a5d-c2971398de16,Bhavin Gola,Finance,Hyderabad,2017-05-28,46630.31,Female,57,8,1,50
3e6033ac-e193-4c7d-83ab-9e6d4d5064fb,Zaina Chander,Marketing,Hyderabad,2020-01-01,42655.07,Male,26,1,1,0
7189469c-9fc3-4c30-b6b0-c0f21b16f865,Vardaniya Chaudhuri,Customer Support,Kolkata,2021-12-24,59124.15,Male,58,6,18,9
a96f7dae-6a6b-4c24-bb29-e1b0f94df87e,Shaan Balakrishnan,Customer Support,Chennai,2024-05-19,52324.24,Female,36,9,15,16
e89ba37c-0678-404b-bbc6-21401760ed36,Samaira Rama,IT,Kolkata,2024-05-19,53470.67,Female,38,7,11,19
2bda671a-7758-4760-8b5c-f094259f6ece,Ayesha Din,Finance,Hyderabad,2014-09-21,51196.91,Female,48,6,3,40
c4734098-fa40-4a1e-9264-f644aee15fa2,Ryan Thaker,Finance,Hyderabad,2024-04-15,97838.1,Male,46,1,18,40
3520ad5c-cbfc-4af4-9bc0-9de637353970,Mishti Kunda,Operations,Delhi,2014-12-24,115863.13,Male,50,10,15,30
200ca52e-4091-4a3c-99f2-fe3a4d7e2c80,Darshit Gade,Marketing,Chennai,2022-08-28,57175.13,Male,47,5,2,7
abd1013e-d15d-4e0c-8462-50a5570bdd17,Shaan De,HR,Hyderabad,2018-10-29,95059.43,Female,49,9,4,41
7a4e148a-39c3-4f65-9d24-c10907161091,Divyansh Bath,Operations,Mumbai,2014-10-25,31029.22,Female,42,1,16,42
3f5d06a9-5ef6-484c-9661-1ff36eed767d,Anahita Bandi,Operations,Pune,2024-02-04,88831.5,Female,23,2,8,18
9e90530a-e4a6-4248-ab19-3e3eeb728743,Kiaan Kothari,Finance,Chennai,2018-11-18,92349.17,Female,46,5,14,26
47f2ade8-6b64-45df-815f-4895f0ca8186,Eshani Lal,Finance,Kolkata,2017-03-31,35591.19,Male,29,2,16,11
f3dd480b-1dc5-4540-b754-44e7488faa4d,Arhaan Chauhan,Finance,Chennai,2023-11-21,40640.24,Male,56,4,2,31
5efa633f-56ad-4dfb-8a03-0ed62da2b2ff,Kanav Gokhale,HR,Bangalore,2020-12-20,57612.57,Female,22,9,16,44
ebcc30ca-2a37-4086-830b-18e121a4f433,Aniruddh Deol,HR,Mumbai,2022-08-01,66487.5,Female,26,2,19,41
557ab827-0e80-49f4-9495-a4b09a59e2b4,Himmat Deep,Operations,Hyderabad,2019-03-19,75226.84,Male,59,2,2,15
61fd25e7-9716-4615-8d5e-62dc65b2eee3,Neysa Kothari,Operations,Bangalore,2016-05-27,110560.65,Female,24,4,7,1
8aa87ab9-2e67-45a3-9fbf-59a59349005e,Aaryahi Shroff,IT,Delhi,2022-05-07,93320.13,Male,26,9,15,7
0bbd5f49-a57e-4e49-9e42-13252c0978f4,Drishya Korpal,Customer Support,Chennai,2015-02-19,57988.02,Male,44,7,20,48
b3690321-d575-4e73-89b0-1a927a1e4e41,Prisha Sehgal,Customer Support,Chennai,2021-07-01,40567.42,Male,54,4,2,17
7008d8cf-0a6c-4cac-a930-e5829ef33b37,Alia Zachariah,Customer Support,Delhi,2018-03-01,112451.73,Female,28,4,20,31
5a742eba-46b3-4ac0-8288-d6492bce5e37,Aaryahi Saha,IT,Pune,2022-09-04,56553.38,Female,40,9,17,4
6b5af06d-62af-4361-93fc-4e93e4c30ce3,Mohanlal Upadhyay,Customer Support,Bangalore,2016-01-09,85316.29,Female,41,4,18,38
800d9f10-105a-454e-9f48-25e231f84dec,Shayak Warrior,Finance,Mumbai,2015-01-27,49721.57,Female,60,10,9,47
5d7f1e28-aff0-4ba0-b864-165eb8c03f7a,Divij Kaur,HR,Hyderabad,2017-07-28,42021.19,Female,27,3,19,23
826b1d9a-db0c-484d-a6eb-cb2fa6163668,Advik Saini,HR,Bangalore,2023-08-21,43786.7,Female,40,9,1,37
7d257747-3c25-496e-866c-b7d64d6a649d,Anaya Dutta,Customer Support,Kolkata,2024-05-22,97296.14,Female,50,9,10,30
a386bb79-1a41-4350-abdb-dfddcb00c79a,Advika Borde,Operations,Hyderabad,2022-02-18,84516.51,Female,46,7,17,36
31c2b2fb-999f-41be-8e00-225629a1300a,Aarush Bedi,Marketing,Bangalore,2019-05-16,67426.11,Male,47,2,0,27
51325cab-4904-47e2-b40c-5fc1c06f02e0,Riaan Barad,Finance,Mumbai,2016-01-02,79431.11,Male,23,10,15,16
7c15b63a-05e9-4a27-9f6b-98c9b263fce6,Piya Kala,IT,Chennai,2021-08-07,72374.53,Female,52,6,14,40
cd2d35e7-a381-48c8-9e3f-e281251a4040,Jivin Swamy,Marketing,Bangalore,2017-05-15,78376.59,Male,32,8,16,43
8a4c2df4-5e38-41b2-8efb-15cb61c46059,Yakshit Deep,HR,Delhi,2022-04-16,89768.5,Male,56,7,15,30
514e9062-3b7f-43ed-8219-868a3afc0b0e,Eva Atwal,Customer Support,Mumbai,2020-11-21,49657.05,Female,36,2,18,44
2f7d0d2c-507c-489e-bd8b-e4875faa7177,Rhea Tailor,IT,Pune,2016-02-24,52271.89,Male,30,3,10,7
f99cb38e-9d78-4b38-a7cd-33610b86d3ce,Gatik Garde,Finance,Pune,2022-06-15,97926.56,Female,47,3,13,23
0a4dc505-916e-4460-a991-73b435cd2326,Ira Raju,HR,Chennai,2022-03-22,108582.16,Female,56,9,11,32
f8d626fa-2fa8-4323-911e-2f428a44eefa,Dharmajan Wason,Customer Support,Mumbai,2022-07-13,37368.33,Male,40,7,9,46
3aa91a08-2400-4e36-a22d-0d317747e7e4,Mohanlal Choudhary,Finance,Hyderabad,2019-11-01,70207.32,Male,31,9,9,36
0773d394-12e5-45af-97d4-d2075733b30e,Taimur Sarin,Operations,Delhi,2017-02-10,93338.95,Male,41,6,5,1
0fdaf653-f7a9-456b-8380-f3e942b264c6,Samarth Setty,Marketing,Hyderabad,2021-07-19,37029.24,Male,45,3,1,16
da64c49d-0f36-421d-a48a-f2a00cd95f6a,Prisha Bobal,Marketing,Hyderabad,2019-10-09,80775.19,Male,22,9,19,10
692f980a-0dd2-4ea1-b674-6bf7e6b08b83,Dharmajan Iyer,Marketing,Kolkata,2018-02-03,35558.22,Female,57,10,9,37
288ddfe5-a197-44e6-b9cc-cee585e79263,Prisha Bajwa,Sales,Mumbai,2022-08-19,79288.43,Male,57,8,18,3
60790a25-2d02-4c7f-8c4e-62706f1e5173,Yasmin Wable,Customer Support,Mumbai,2020-05-06,75493.84,Male,31,6,8,9
8f2bb5a6-f963-41ad-bba5-99ed417028f8,Hazel Swaminathan,Finance,Pune,2016-12-14,81543.15,Female,29,6,1,20
b4c67dae-9540-4a6d-9981-8b8585bf69c2,Anahita Baria,Marketing,Bangalore,2015-01-16,43486.71,Female,24,9,20,29
09e599cc-df8a-427e-966a-1e02a2df14c3,Aarush Choudhary,Customer Support,Delhi,2024-05-11,59530.59,Male,22,6,15,44
927b0b56-5e83-46d9-9d15-37e236fa99c5,Arhaan Sahni,Operations,Delhi,2020-05-10,76830.74,Male,58,6,18,8
d1539098-1405-434c-89cb-13be012e625f,Charvi Suresh,Marketing,Pune,2023-12-23,40461.6,Male,60,7,5,22
cb92a912-8ab8-4258-8752-d9018537f58e,Renee Kunda,Finance,Kolkata,2018-03-27,48486.13,Female,47,7,18,10
13ceb4b8-8b37-4b95-8c2f-30b216a58fd5,Dhanuk Rao,Customer Support,Delhi,2014-11-10,82483.29,Female,56,6,1,3
40ca1c27-eab5-403b-a12b-e425c5184f35,Shray Shukla,Marketing,Mumbai,2017-09-20,38184.75,Male,57,10,9,17
e0b8f35d-1718-41f2-9cee-c7aabc0da004,Armaan Wason,Finance,Pune,2019-06-07,75933.78,Female,27,4,19,23
78ca17ce-b97f-4f21-9816-6ef61c693eab,Shalv Dhingra,HR,Pune,2018-11-09,102782.29,Male,41,10,0,26
cde31ba5-89ca-48a1-82eb-3f644b74bda8,Raghav Kibe,Operations,Kolkata,2023-04-19,70808.91,Male,35,9,9,40
b400a9ea-39e0-4fa0-af3f-10482e973638,Trisha Gulati,Customer Support,Delhi,2015-09-21,76192.31,Female,44,4,15,22
c35ade19-68d1-424d-919d-1dc4a16989e6,Lavanya Mann,Finance,Kolkata,2017-10-02,71111.86,Female,35,7,2,3
da69fd7e-86f5-4bdc-b922-de84d42d35b0,Jayan Wason,Finance,Delhi,2023-03-13,35196.31,Male,48,9,4,18
578c4361-ec11-4e6c-a367-6040538f52c7,Madhup Chada,Sales,Pune,2014-07-09,71614.05,Female,54,5,16,18
a9d9f3e2-dfe5-44cb-bec9-7fec05fab7ce,Charvi Handa,Customer Support,Pune,2018-12-16,102622.38,Male,31,6,2,33
0e4d9fc2-57c0-4209-94db-547cd934474f,Ojas Warrior,HR,Delhi,2016-12-17,95095.21,Male,32,8,8,40
e10cfced-01fa-4e29-9f0c-13d65d79bf85,Tejas Madan,Customer Support,Bangalore,2023-12-05,65635.38,Male,33,8,8,4
7eeaa66d-49ed-4a69-ab01-0c7a5a90f79b,Veer Mahal,Operations,Pune,2019-05-02,103480.79,Male,36,7,4,32
44c8bb49-5abb-4b00-b79f-87b6f0b914f6,Pari Varghese,Sales,Delhi,2015-03-04,97122.4,Male,38,1,19,12
968e80c9-b688-42b4-b5a9-e81f449e8d24,Vaibhav Chanda,Customer Support,Pune,2020-01-13,82048.01,Male,34,1,8,49
5c77e098-325c-4bb8-aee9-dd9ef0f9f4e3,Dharmajan Bhattacharyya,Customer Support,Kolkata,2019-12-09,34076.08,Female,29,5,8,40
fcaed72c-aa83-4679-95fe-572f05e9900c,Saira Amble,Marketing,Mumbai,2020-10-30,61007.6,Male,33,10,8,11
d3324266-f3f1-483d-a2f4-0016b3c3c9b1,Zeeshan Agate,Finance,Bangalore,2023-02-01,35738.39,Female,58,1,0,48
1e2dcb75-f8d6-49a4-80c9-d4f395bd8b57,Aradhya Khosla,Operations,Pune,2020-02-08,119471.13,Male,25,9,3,6
061dfb5a-2b00-4e5e-a438-4b22a47fec27,Prerak Agarwal,HR,Delhi,2018-02-13,114112.45,Male,57,3,19,38
8353ec48-b08d-4fc8-8cac-cfa28b333953,Nehmat Sharma,Sales,Delhi,2020-06-15,36211.72,Female,51,5,5,48
d6847ee4-9256-4ff7-8c11-3882a37f45ef,Aarav Halder,Finance,Kolkata,2023-10-22,114039.8,Male,57,1,18,10
76e7965d-8f29-4ecc-90a4-c4c822b3394b,Heer Sarin,IT,Bangalore,2023-08-09,32856.14,Female,26,5,4,34
6110a570-76e9-4250-8bfb-4fb1feb4f9d8,Eva Dube,Operations,Pune,2015-07-02,66798.02,Male,40,4,14,20
92ce0cb4-b7d6-499d-b9af-d3623256a58b,Dishani Gole,Sales,Delhi,2023-01-27,99207.49,Male,26,4,11,20
b2f38f50-69a8-4b04-831f-bfe9be015a8a,Arhaan Agrawal,HR,Mumbai,2019-11-02,98924.49,Male,38,6,5,43
b36f56e9-28dd-4268-bd8e-6c44ccf16924,Prisha Lad,Sales,Hyderabad,2021-05-16,118050.0,Male,28,1,8,19
2f6ee410-0abf-4dff-89e2-1be1fd2c299a,Anya Dyal,Sales,Pune,2022-07-20,88129.27,Male,34,5,7,17
1acd2f05-63a4-4e90-ae24-190be5bf9691,Dhruv Warrior,Sales,Mumbai,2021-07-21,67832.57,Female,59,9,15,43
